"","X","Y","modulus"
"496",-41,143,0.727226594978692
"497",-41,144,0.771584077371649
"498",-41,145,0.608914395635009
"499",-41,146,0.723802901904463
"500",-41,147,0.682862210032509
"501",-41,148,0.581367222633903
"502",-41,149,0.653214623199482
"503",-41,150,0.738028799206005
"504",-41,151,0.586689491316029
"505",-41,152,0.55311618408492
"506",-41,153,0.638154589957772
"507",-41,154,0.783981046387466
"508",-41,155,0.784305915744722
"509",-41,156,0.710960289219393
"510",-41,157,0.686292396517621
"511",-41,158,0.709249188926498
"512",-41,159,0.809421920095977
"513",-41,160,0.770036227137138
"514",-41,161,0.821865959312881
"515",-41,162,0.802915164119296
"516",-41,163,0.833091400103452
"517",-41,164,0.83266028603003
"518",-41,165,0.766565237834133
"519",-41,166,0.661318422987464
"520",-41,167,0.816121575420893
"521",-41,168,0.849256556973402
"522",-41,169,0.840615572002566
"523",-41,170,0.73946777437919
"524",-41,171,0.751502821291878
"525",-41,172,0.790501320076079
"526",-41,173,0.677543791081948
"527",-41,174,0.727355637336786
"528",-41,175,0.647049781727458
"529",-41,176,0.712619882369691
"530",-41,177,0.688353199310089
"531",-41,178,0.713868752878565
"532",-41,179,0.690499374572538
"533",-41,180,0.689920110604951
"534",-41,181,0.656113065073649
"535",-41,182,0.729307598962804
"536",-41,183,0.698811006803624
"537",-41,184,0.783664810705501
"538",-41,185,0.723682283752067
"539",-41,186,0.685012702983334
"540",-41,187,0.598470056977314
"541",-41,188,0.620151797005441
"542",-41,189,0.585370706417202
"543",-41,190,0.73944136993106
"544",-41,191,0.710645836345912
"545",-41,192,0.67692035585487
"546",-41,193,0.639243073877861
"547",-41,194,0.43795026812523
"548",-41,195,0.595774957253408
"549",-41,196,0.29277664366067
"550",-41,197,0.409304985824348
"551",-41,198,0.592241343140341
"552",-41,199,0.975583845490881
"553",-40,140,0.424590590470983
"554",-40,141,0.624283393598889
"555",-40,142,0.663667769904124
"556",-40,143,0.679089837596976
"557",-40,144,0.731391191921516
"558",-40,145,0.796149653198835
"559",-40,146,0.805233683643372
"560",-40,147,0.656039534426534
"561",-40,148,0.658952211461521
"562",-40,149,0.685632274375879
"563",-40,150,0.66407456456251
"564",-40,151,0.634691801626472
"565",-40,152,0.69121193904484
"566",-40,153,0.806189741249498
"567",-40,154,0.841091390402812
"568",-40,155,0.833539514454184
"569",-40,156,0.781619662748565
"570",-40,157,0.793251022808957
"571",-40,158,0.78946166559794
"572",-40,159,0.794971525059395
"573",-40,160,0.814712671242687
"574",-40,161,0.791987048860315
"575",-40,162,0.853501428416327
"576",-40,163,0.90181963271016
"577",-40,164,0.798784256766474
"578",-40,165,0.775651682250686
"579",-40,166,0.797848317964772
"580",-40,167,0.821622906163664
"581",-40,168,0.807680058003511
"582",-40,169,0.823405051183187
"583",-40,170,0.775359993560086
"584",-40,171,0.736622215320033
"585",-40,172,0.856872920915004
"586",-40,173,0.771501783494339
"587",-40,174,0.620823855888019
"588",-40,175,0.738071428185497
"589",-40,176,0.722223478975698
"590",-40,177,0.725373030096569
"591",-40,178,0.724791108725792
"592",-40,179,0.588384733358137
"593",-40,180,0.62978880024177
"594",-40,181,0.7211208473914
"595",-40,182,0.744792682883675
"596",-40,183,0.767515818817147
"597",-40,184,0.750099841423765
"598",-40,185,0.674025745052886
"599",-40,186,0.723836372486787
"600",-40,187,0.606037601128002
"601",-40,188,0.580857393907843
"602",-40,189,0.677326737656553
"603",-40,190,0.573762583508909
"604",-40,191,0.762367688573269
"605",-40,192,0.613306280769011
"606",-40,193,0.480911529069756
"607",-40,194,0.322668329470497
"608",-40,195,0.394093857958335
"609",-40,196,0.394360063890049
"610",-40,197,0.333070477654379
"611",-40,198,0.522614325190947
"612",-40,199,0.954124619278334
"613",-39,140,0.734104061139513
"614",-39,141,0.749643413979689
"615",-39,142,0.74513305522537
"616",-39,143,0.787427040612695
"617",-39,144,0.75266931375972
"618",-39,145,0.742265163875176
"619",-39,146,0.734737364264113
"620",-39,147,0.703181391048547
"621",-39,148,0.685559003906149
"622",-39,149,0.702347478210115
"623",-39,150,0.729216427904156
"624",-39,151,0.703720201778989
"625",-39,152,0.802499096349821
"626",-39,153,0.851725764513737
"627",-39,154,0.829302687447034
"628",-39,155,0.822647220263593
"629",-39,156,0.842872647367167
"630",-39,157,0.886517835344257
"631",-39,158,0.767614780103976
"632",-39,159,0.829362250307524
"633",-39,160,0.856662175562233
"634",-39,161,0.88459390968654
"635",-39,162,0.900508865030744
"636",-39,163,0.865933234318389
"637",-39,164,0.824798230049949
"638",-39,165,0.816255934913464
"639",-39,166,0.876642650532671
"640",-39,167,0.82590817026895
"641",-39,168,0.751708434257801
"642",-39,169,0.811688269860529
"643",-39,170,0.760544234215947
"644",-39,171,0.76594833982377
"645",-39,172,0.749226934901649
"646",-39,173,0.791826102530173
"647",-39,174,0.787761428875693
"648",-39,175,0.683456842174783
"649",-39,176,0.670588125907203
"650",-39,177,0.652601991917689
"651",-39,178,0.687752594217797
"652",-39,179,0.603437934009719
"653",-39,180,0.748848374233517
"654",-39,181,0.763858475215104
"655",-39,182,0.781095385051664
"656",-39,183,0.821228586610813
"657",-39,184,0.712592779218626
"658",-39,185,0.720207231721148
"659",-39,186,0.684265178684746
"660",-39,187,0.67432684779189
"661",-39,188,0.609230761052454
"662",-39,189,0.636323564078214
"663",-39,190,0.668790460552442
"664",-39,191,0.6356555143719
"665",-39,192,0.508292708070391
"666",-39,193,0.536321352615631
"667",-39,194,0.476200900593845
"668",-39,195,0.611151266341327
"669",-39,196,0.506099825903985
"670",-39,197,0.375411838075217
"671",-39,198,0.585745688232288
"672",-39,199,0.906647249956941
"673",-38,140,0.750490986796223
"674",-38,141,0.71463883491403
"675",-38,142,0.761412631925203
"676",-38,143,0.838699790560932
"677",-38,144,0.801294618566856
"678",-38,145,0.790862958844041
"679",-38,146,0.781734457914015
"680",-38,147,0.7072610307346
"681",-38,148,0.81843118333792
"682",-38,149,0.814164214035207
"683",-38,150,0.820190870152537
"684",-38,151,0.814649288249155
"685",-38,152,0.809710290506138
"686",-38,153,0.854067226599383
"687",-38,154,0.890500989340517
"688",-38,155,0.894056582970892
"689",-38,156,0.900187504710771
"690",-38,157,0.866918143693719
"691",-38,158,0.883708142075921
"692",-38,159,0.884468718218247
"693",-38,160,0.850496197245491
"694",-38,161,0.913139242896023
"695",-38,162,0.83011372034264
"696",-38,163,0.808072271649444
"697",-38,164,0.832651291958949
"698",-38,165,0.848385684964176
"699",-38,166,0.841833702795285
"700",-38,167,0.746088408921637
"701",-38,168,0.722512257034099
"702",-38,169,0.768189117591354
"703",-38,170,0.845870879509868
"704",-38,171,0.794056876429575
"705",-38,172,0.848756689206769
"706",-38,173,0.803907047273464
"707",-38,174,0.645649883004434
"708",-38,175,0.671736502116112
"709",-38,176,0.79040874115519
"710",-38,177,0.705792183683374
"711",-38,178,0.6619775230201
"712",-38,179,0.690535290475743
"713",-38,180,0.778013051540841
"714",-38,181,0.777939771465669
"715",-38,182,0.777539947876409
"716",-38,183,0.672425761855079
"717",-38,184,0.734340619020047
"718",-38,185,0.717328793227008
"719",-38,186,0.735493563831515
"720",-38,187,0.691683121810537
"721",-38,188,0.741989716739788
"722",-38,189,0.695934881835829
"723",-38,190,0.653703545007023
"724",-38,191,0.528641829827434
"725",-38,192,0.615089495577797
"726",-38,193,0.496632124841884
"727",-38,194,0.586207178967256
"728",-38,195,0.581407133664698
"729",-38,196,0.55046643981304
"730",-38,197,0.379890323948152
"731",-38,198,0.381494538515323
"732",-38,199,0.931758863997315
"733",-37,140,0.733863566491262
"734",-37,141,0.821901766807648
"735",-37,142,0.807520975825592
"736",-37,143,0.822901736114608
"737",-37,144,0.854901507097527
"738",-37,145,0.809064776200538
"739",-37,146,0.810640139201171
"740",-37,147,0.844634594029359
"741",-37,148,0.893814941232148
"742",-37,149,0.846006366365658
"743",-37,150,0.852369695682432
"744",-37,151,0.891146328434286
"745",-37,152,0.91772265404296
"746",-37,153,0.927544787191484
"747",-37,154,0.874183287856483
"748",-37,155,0.843125794055406
"749",-37,156,0.830247739416894
"750",-37,157,0.841855970296538
"751",-37,158,0.841155583186546
"752",-37,159,0.83021924504442
"753",-37,160,0.909063972220626
"754",-37,161,0.895660045700261
"755",-37,162,0.824868256927269
"756",-37,163,0.82943084374563
"757",-37,164,0.832534808809844
"758",-37,165,0.76184978044735
"759",-37,166,0.748274299559979
"760",-37,167,0.752321693950671
"761",-37,168,0.732379929840002
"762",-37,169,0.838050717717292
"763",-37,170,0.78583760677797
"764",-37,171,0.792083611610859
"765",-37,172,0.799637859257668
"766",-37,173,0.783016953746387
"767",-37,174,0.76650740343229
"768",-37,175,0.804872677612749
"769",-37,176,0.700542299541405
"770",-37,177,0.586753871948278
"771",-37,178,0.743716240000541
"772",-37,179,0.748637060870363
"773",-37,180,0.761610368012226
"774",-37,181,0.785030962067926
"775",-37,182,0.713842973398304
"776",-37,183,0.780984694807835
"777",-37,184,0.715609428268845
"778",-37,185,0.76904198217925
"779",-37,186,0.778174992088443
"780",-37,187,0.726355766345746
"781",-37,188,0.610789767458329
"782",-37,189,0.65040550960929
"783",-37,190,0.624477986097705
"784",-37,191,0.736947315922283
"785",-37,192,0.744595777147994
"786",-37,193,0.627251468670158
"787",-37,194,0.560607782411698
"788",-37,195,0.444655361575056
"789",-37,196,0.488680745803877
"790",-37,197,0.321954363318383
"791",-37,198,0.342617296812899
"792",-37,199,0.967279767400341
"793",-36,140,0.824160640500572
"794",-36,141,0.820536010800311
"795",-36,142,0.86243038538042
"796",-36,143,0.820254024312727
"797",-36,144,0.835430663210856
"798",-36,145,0.810341774284676
"799",-36,146,0.877507874812036
"800",-36,147,0.862335995414911
"801",-36,148,0.816688685223941
"802",-36,149,0.869703924793956
"803",-36,150,0.877183141924473
"804",-36,151,0.862233103978509
"805",-36,152,0.857560991875479
"806",-36,153,0.860128486645996
"807",-36,154,0.857336223974252
"808",-36,155,0.882843789541482
"809",-36,156,0.898453575492881
"810",-36,157,0.877656421563995
"811",-36,158,0.868814066809363
"812",-36,159,0.882093116038978
"813",-36,160,0.881528529783724
"814",-36,161,0.844129524502658
"815",-36,162,0.83019039184882
"816",-36,163,0.808855408969369
"817",-36,164,0.795541421747102
"818",-36,165,0.758887839331814
"819",-36,166,0.755740639297398
"820",-36,167,0.744450909755211
"821",-36,168,0.78786881428528
"822",-36,169,0.816217568556896
"823",-36,170,0.79426107698839
"824",-36,171,0.769024361032206
"825",-36,172,0.770306315293762
"826",-36,173,0.779496918925882
"827",-36,174,0.764510872935204
"828",-36,175,0.784032330795504
"829",-36,176,0.612615642945354
"830",-36,177,0.747710864496352
"831",-36,178,0.760854495485881
"832",-36,179,0.769198177730945
"833",-36,180,0.827715952413004
"834",-36,181,0.740510149663142
"835",-36,182,0.763103557080836
"836",-36,183,0.756268501975482
"837",-36,184,0.757577020719896
"838",-36,185,0.721349207969979
"839",-36,186,0.652471013403013
"840",-36,187,0.666492865724164
"841",-36,188,0.612398387023324
"842",-36,189,0.480132166623912
"843",-36,190,0.71007249537271
"844",-36,191,0.725223743085831
"845",-36,192,0.699882828406072
"846",-36,193,0.592919919014116
"847",-36,194,0.521662048007614
"848",-36,195,0.349118508811333
"849",-36,196,0.217351822314607
"850",-36,197,0.339127402475458
"851",-36,198,0.452777156805929
"852",-36,199,0.975170343593043
"853",-36,200,0.999999709874084
"854",-35,140,0.824041799415649
"855",-35,141,0.811253051906371
"856",-35,142,0.839144284367309
"857",-35,143,0.871303904131794
"858",-35,144,0.845839559993486
"859",-35,145,0.885711605361326
"860",-35,146,0.875741735466044
"861",-35,147,0.864908262774196
"862",-35,148,0.878502809667579
"863",-35,149,0.867034995238661
"864",-35,150,0.873832487792472
"865",-35,151,0.872097163351515
"866",-35,152,0.866111756957572
"867",-35,153,0.867572509427911
"868",-35,154,0.883933470652375
"869",-35,155,0.866051638885506
"870",-35,156,0.855394339828494
"871",-35,157,0.893940197520953
"872",-35,158,0.860734423576306
"873",-35,159,0.841039622330983
"874",-35,160,0.832395018832652
"875",-35,161,0.812048035324204
"876",-35,162,0.815195563377805
"877",-35,163,0.825640500424867
"878",-35,164,0.839527572969712
"879",-35,165,0.818240599741508
"880",-35,166,0.845519222338177
"881",-35,167,0.827327799988699
"882",-35,168,0.854908699832538
"883",-35,169,0.839822896169439
"884",-35,170,0.856105622676348
"885",-35,171,0.822723278606596
"886",-35,172,0.828761665870889
"887",-35,173,0.828368873518027
"888",-35,174,0.774477610035527
"889",-35,175,0.683516824464885
"890",-35,176,0.719595377657538
"891",-35,177,0.760380447648283
"892",-35,178,0.770997999782527
"893",-35,179,0.830201015952959
"894",-35,180,0.802872860613666
"895",-35,181,0.767138998752861
"896",-35,182,0.794030892851296
"897",-35,183,0.751084220351115
"898",-35,184,0.776100738293388
"899",-35,185,0.652966781112304
"900",-35,186,0.655640061705135
"901",-35,187,0.70814970461788
"902",-35,188,0.680592604921088
"903",-35,189,0.714444743823999
"904",-35,190,0.744875006370107
"905",-35,191,0.680140485164523
"906",-35,192,0.576175394609688
"907",-35,193,0.547814285627197
"908",-35,194,0.456187260268348
"909",-35,195,0.384766309019843
"910",-35,196,0.295574471676612
"911",-35,197,0.203997699520199
"912",-35,198,0.648999048177096
"913",-35,199,0.931649342209299
"914",-34,140,0.836211637981039
"915",-34,141,0.856709416372312
"916",-34,142,0.876589065260845
"917",-34,143,0.894036808446758
"918",-34,144,0.87966328181367
"919",-34,145,0.844924336569075
